,task_id,hash,native_id,process,tag,name,hostname,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,env,CPU_energy_consumption,DRAM_energy_consumption,energy_consumption,avg_power
1867,3289,bd/b4ab62,nf-bdb4ab62494031b1876d088fb3023213-cf5a9,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452404,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452404),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:49:00.839,2025-11-15 18:51:53.000,2025-11-15 18:52:57.000,64.0,1m 4s,-,151.0,0.5%,1300.0,8500.0,1.3 GB,8.5 GB,808.7,1.0,160772,79838,0.0,1.1,5,4,PYTHONNOUSERSITE=1,8635.45293,1599.457028,10234.909958,159.92046809375
1868,3284,6f/bc945f,nf-6fbc945fdeaa0a259386428257a43d4a-0c0d7,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452404,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452404),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:49:00.503,2025-11-15 18:49:21.000,2025-11-15 18:52:52.000,211.0,3m 31s,-,122.4,0.5%,1200.0,8600.0,1.2 GB,8.6 GB,892.0,1.0,441319,80030,0.0,1.1,7,5,PYTHONNOUSERSITE=1,28470.385793999998,5407.0603,33877.446094,160.5566165592417
1869,3285,38/9e88d5,nf-389e88d57080d35773169bc81b265800-1eede,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452404,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452404),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:49:01.001,2025-11-15 18:51:16.000,2025-11-15 18:52:55.000,99.0,1m 39s,-,136.0,0.5%,1400.0,8500.0,1.4 GB,8.5 GB,799.2,1.0,223075,79689,0.0,1.1,6,5,PYTHONNOUSERSITE=1,13357.893903999999,2538.351839,15896.245743,160.5681388181818
1870,3257,d1/dca0d5,nf-d1dca0d5a6255a9ff5d6cf016f5c3a95-dd671,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452473,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452473),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:46:05.734,2025-11-15 18:51:44.000,2025-11-15 18:53:01.000,77.0,1m 17s,-,144.4,0.4%,1018.8,8400.0,1018.8 MB,8.5 GB,733.6,1.0,156074,79932,0.0,1.1,7,4,PYTHONNOUSERSITE=1,10394.724976,1973.6827269999999,12368.407702999999,160.62867146753246
1871,3234,ae/01995b,nf-ae01995b246a3d62194f4de171a79640-3d6c9,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452484,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452484),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:44:25.420,2025-11-15 18:50:32.000,2025-11-15 18:53:06.000,154.0,2m 34s,-,127.4,0.4%,1000.0,9100.0,1 GB,9.1 GB,856.4,1.0,349521,80122,0.0,1.1,13,4,PYTHONNOUSERSITE=1,20779.382534,3943.523531,24722.906065,160.53835107142856
1872,3264,f6/398712,nf-f63987126383b712c81c153088a69e61-da3fb,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452473,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452473),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:46:05.109,2025-11-15 18:51:59.000,2025-11-15 18:53:03.000,64.0,1m 3s,-,152.8,0.5%,1200.0,8500.0,1.2 GB,8.5 GB,800.3,1.0,147278,80946,0.0,1.1,13,6,PYTHONNOUSERSITE=1,8635.502489999999,1639.864863,10275.367353,160.552614890625
1873,3277,d5/ecd8cc,nf-d5ecd8cc99321bdf055515533c32a3e1-02018,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:SAMTOOLS_STATS,SRR11452404,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:SAMTOOLS_STATS (SRR11452404),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/samtools:1.21--h50ea8bc_0,1,4h,-,6 GB,1,2025-11-15 18:48:53.596,2025-11-15 18:48:54.000,2025-11-15 18:53:16.000,262.0,4m 22s,-,181.5,0.1%,278.5,335.8,283.5 MB,337.2 MB,8400.0,0.41969999999999996,172654,52,0.0,0.424,2139,2305,PYTHONNOUSERSITE=1,35356.386111,6709.309518999999,42065.69563,160.5560901908397
1874,3294,c7/d5e1cf,nf-c7d5e1cfa6dbe408501fd745fc27b921-e5bc3,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452404,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452404),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:49:00.623,2025-11-15 18:49:30.000,2025-11-15 18:53:15.000,225.0,3m 45s,-,122.8,0.6%,1500.0,8600.0,1.5 GB,8.6 GB,844.2,1.0,481075,79992,0.0,1.1,4,1,PYTHONNOUSERSITE=1,30357.904401,5609.520824,35967.425225,159.8552232222222
1875,3296,e2/e00f42,nf-e2e00f4205bd629e6bf9e6ea5cbbbf10-5f176,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452404,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452404),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:49:00.745,2025-11-15 18:51:13.000,2025-11-15 18:53:13.000,120.0,2m,-,126.9,0.6%,1500.0,8500.0,1.5 GB,8.5 GB,728.3,1.0,257292,80372,0.0,1.1,6,4,PYTHONNOUSERSITE=1,16191.556815999998,3072.847792,19264.404607999997,160.53670506666666
1876,3282,18/efe438,nf-18efe4383a3c21ac92b543dfcf638a4f-47c9d,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452404,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452404),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:49:00.807,2025-11-15 18:51:53.000,2025-11-15 18:53:12.000,79.0,1m 19s,-,144.7,0.5%,1300.0,8600.0,1.3 GB,8.6 GB,746.0,1.0,173209,79760,4.0,1.1,5,4,PYTHONNOUSERSITE=1,10659.532221,2022.925211,12682.457432,160.53743584810127
1877,3245,2e/51a527,nf-2e51a5274ac31fb80b3c2f89cd19a250-9d0a5,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452484,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452484),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:44:25.200,2025-11-15 18:50:12.000,2025-11-15 18:53:23.000,191.0,3m 11s,-,122.5,0.4%,1100.0,9000.0,1.1 GB,9 GB,799.0,1.0,408647,80071,0.0,1.1,5,3,PYTHONNOUSERSITE=1,25770.396001999998,4759.890128999999,30530.286130999997,159.84443000523558
1878,3320,27/a3c549,nf-27a3c5491290e136b6d9d89f53b8da85-489ce,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,SRR11452485,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452485),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:50:35.525,2025-11-15 18:50:38.000,2025-11-15 18:53:29.000,171.0,2m 50s,-,121.3,0.5%,1200.0,8800.0,1.2 GB,8.8 GB,801.4,263.4,219679,20252,0.0,263.5,10,7,PYTHONNOUSERSITE=1,23072.947525,4377.922767999999,27450.870293,160.53140522222222
1879,3216,ec/23d0c4,nf-ec23d0c446e6d5ea8e3b5f83613c6ad8-e29e2,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,SRR11452476,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452476),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:44:13.921,2025-11-15 18:52:08.000,2025-11-15 18:53:35.000,87.0,1m 27s,-,134.1,0.5%,1300.0,8800.0,1.3 GB,8.9 GB,862.1,151.0,143006,24728,0.0,151.1,12,8,PYTHONNOUSERSITE=1,11738.4694,2172.731778,13911.201178,159.8988641149425
1880,3288,40/70cca8,nf-4070cca82d542b8ed5c3e9578926c147-7778a,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452404,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452404),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:49:01.062,2025-11-15 18:50:44.000,2025-11-15 18:53:34.000,170.0,2m 50s,-,129.9,0.5%,1300.0,9000.0,1.3 GB,9 GB,891.4,1.0,362229,79230,0.0,1.1,6,4,PYTHONNOUSERSITE=1,22937.754329,4353.643397,27291.397726,160.53763368235295
1881,3317,8d/f8320d,nf-8df8320d1743eb56e0c5664150f88b3f-14ccd,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,SRR11452485,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452485),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:50:36.588,2025-11-15 18:51:25.000,2025-11-15 18:53:38.000,133.0,2m 13s,-,124.8,0.5%,1300.0,9000.0,1.3 GB,9 GB,578.9,223.8,191289,15221,0.0,223.8,12,4,PYTHONNOUSERSITE=1,17944.919148999998,3319.0547039999997,21263.973852999996,159.8795026541353
1882,3194,b3/275f15,nf-b3275f15fe8e13c0d2c0e7ea0abfffc8-d3240,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,SRR11452400,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452400),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:43:20.105,2025-11-15 18:52:27.000,2025-11-15 18:53:44.000,77.0,1m 17s,-,134.4,0.6%,1500.0,8700.0,1.5 GB,8.8 GB,856.6,126.0,129805,24588,0.0,126.1,14,7,PYTHONNOUSERSITE=1,10389.185684,1919.8437549999999,12309.029439,159.85752518181818
1883,3295,88/9f3598,nf-889f35984d64ec4ff93c21ecf6b1cc31-f8020,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452404,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452404),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:49:01.031,2025-11-15 18:52:43.000,2025-11-15 18:53:50.000,67.0,1m 7s,-,155.2,0.4%,1100.0,8900.0,1.1 GB,9 GB,572.3,1.0,182819,80595,0.0,1.1,12,4,PYTHONNOUSERSITE=1,9039.938345,1668.6972389999999,10708.635584,159.83038185074625
1884,3290,5e/660f66,nf-5e660f66d119bee86f1401282ea48277-82d87,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452404,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452404),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:49:00.874,2025-11-15 18:51:34.000,2025-11-15 18:53:55.000,141.0,2m 21s,-,127.6,0.4%,1100.0,8600.0,1.1 GB,8.6 GB,879.9,1.0,294383,80276,4.0,1.1,5,6,PYTHONNOUSERSITE=1,19024.968447,3610.7393669999997,22635.707813999998,160.53693485106382
1885,3291,2b/bcfb99,nf-2bbcfb99ccd3425e3ae321b87043f4b9-cf88b,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452404,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452404),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:49:00.939,2025-11-15 18:52:23.000,2025-11-15 18:53:54.000,91.0,1m 31s,-,142.1,0.5%,1300.0,8500.0,1.3 GB,8.6 GB,795.6,1.0,209430,79740,0.0,1.1,6,4,PYTHONNOUSERSITE=1,12278.641174,2330.757018,14609.398192,160.5428372747253
1886,3297,7e/0b0e42,nf-7e0b0e42e7880662c9e403ad9f73fd99-ec225,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452404,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452404),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:48:59.122,2025-11-15 18:51:34.000,2025-11-15 18:53:58.000,144.0,2m 24s,-,125.2,0.5%,1200.0,9000.0,1.2 GB,9 GB,757.7,1.0,312881,80200,0.0,1.1,12,9,PYTHONNOUSERSITE=1,19429.935428,3685.528903,23115.464331,160.52405785416667
1887,3280,c4/30b917,nf-c430b917c6fba82707028accc3e4a61d-49387,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452404,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452404),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:49:00.775,2025-11-15 18:51:53.000,2025-11-15 18:54:20.000,147.0,2m 27s,-,131.8,0.6%,1500.0,9100.0,1.5 GB,9.2 GB,954.4,1.0,321753,80171,0.0,1.1,12,6,PYTHONNOUSERSITE=1,19834.143561,3675.535218,23509.678779,159.92978761224492
1888,3225,b2/fa1aab,nf-b2fa1aabc8931309d1542cf299db8e63-425c3,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,SRR11452476,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452476),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:44:14.036,2025-11-15 18:52:20.000,2025-11-15 18:54:30.000,130.0,2m 10s,-,138.7,0.6%,1500.0,9300.0,1.5 GB,9.3 GB,790.9,228.0,189287,19916,0.0,228.1,5,4,PYTHONNOUSERSITE=1,17540.27077,3250.313013,20790.583783,159.92756756153844
1889,3276,1a/f5dea4,nf-1af5dea480a38e2be05ebdd2464dae05-c5845,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM,SRR11452478,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (SRR11452478),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/samtools:1.21--h50ea8bc_0,2,4h,-,12 GB,1,2025-11-15 18:46:41.991,2025-11-15 18:46:42.000,2025-11-15 18:54:28.000,466.0,7m 46s,-,153.7,0.4%,906.7,967.4,1 GB,1.1 GB,11600.0,3200.0,100461,1664,0.0,3200.0,215765,4501,PYTHONNOUSERSITE=1,62874.82726,11616.064378,74490.891638,159.85169879399143
1890,3323,8e/86bc5c,nf-8e86bc5c289a5152292268342ab2a001-24d85,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM,SRR11452478,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (SRR11452478),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/samtools:1.21--h50ea8bc_0,1,4h,-,1 GB,1,2025-11-15 18:54:32.326,2025-11-15 18:54:33.000,2025-11-15 18:54:34.000,1.0,1s,-,101.1,0.0%,11.5,19.6,11.5 MB,19.6 MB,3200.0,0.1456,53919,19,0.0,0.148,2,2,PYTHONNOUSERSITE=1,135.073019,26.232891,161.30590999999998,161.30590999999998
1891,3209,5c/1b6f3f,nf-5c1b6f3ff10cc8266ad5b7778a6dfd5d-5797b,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,SRR11452476,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452476),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:44:14.141,2025-11-15 18:53:11.000,2025-11-15 18:54:50.000,99.0,1m 39s,-,144.5,0.6%,1700.0,8800.0,1.7 GB,8.8 GB,515.9,166.2,149286,16297,4.0,166.2,5,11,PYTHONNOUSERSITE=1,13356.837694,2548.4517069999997,15905.289401,160.6594888989899
1892,3307,dd/ab3c52,nf-ddab3c524ac41329b32e504716d82108-f7215,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,SRR11452485,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452485),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:50:37.074,2025-11-15 18:51:57.000,2025-11-15 18:54:47.000,170.0,2m 50s,-,128.8,0.6%,1500.0,9200.0,1.5 GB,9.2 GB,775.0,292.6,236363,18050,0.0,292.7,5,7,PYTHONNOUSERSITE=1,22937.425777,4254.094054,27191.519831,159.95011665294118
1893,3266,13/5c53e0,nf-135c53e0e0ed46f68f508996a2ba939b-0efe1,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452473,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452473),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:46:05.849,2025-11-15 18:53:54.000,2025-11-15 18:54:58.000,64.0,1m 4s,-,149.7,0.5%,1400.0,8500.0,1.4 GB,8.5 GB,769.1,1.0,162962,79972,0.0,1.1,5,5,PYTHONNOUSERSITE=1,8635.183460999999,1612.6974329999998,10247.880893999998,160.12313896874997
1894,3281,94/161fc0,nf-94161fc0b2626f6e0296d41ead910fe2-de207,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452404,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452404),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:49:00.969,2025-11-15 18:52:33.000,2025-11-15 18:54:57.000,144.0,2m 24s,-,127.1,0.6%,1500.0,8600.0,1.5 GB,8.6 GB,1100.0,1.0,329878,80152,0.0,1.1,7,5,PYTHONNOUSERSITE=1,19430.593752,3701.777334,23132.371086,160.641465875
1895,3311,76/163081,nf-761630818a00107759c3cb9d3d70919f-3c4bf,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,SRR11452485,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452485),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:50:36.690,2025-11-15 18:53:16.000,2025-11-15 18:54:59.000,103.0,1m 43s,-,140.8,0.6%,1600.0,9000.0,1.6 GB,9 GB,867.9,167.5,158318,24899,0.0,167.6,13,5,PYTHONNOUSERSITE=1,13892.245991,2653.2150899999997,16545.461081,160.63554447572818
1896,3188,b0/617570,nf-b0617570c01c275018631dc513e131d6-6bcbc,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,SRR11452400,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452400),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:43:20.039,2025-11-15 18:51:36.000,2025-11-15 18:55:09.000,213.0,3m 33s,-,119.7,0.5%,1300.0,8800.0,1.3 GB,8.8 GB,693.0,359.0,274156,19420,0.0,359.1,5,5,PYTHONNOUSERSITE=1,28738.767676,5332.13565,34070.903326,159.95729261032864
1897,3273,32/fa948d,nf-32fa948db9391c9baa636e7d934f21b0-6098c,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452473,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452473),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:46:05.819,2025-11-15 18:53:44.000,2025-11-15 18:55:07.000,83.0,1m 23s,-,138.9,0.5%,1200.0,8400.0,1.2 GB,8.4 GB,752.3,1.0,196772,79690,0.0,1.1,12,18,PYTHONNOUSERSITE=1,11199.112809999999,2091.01656,13290.129369999999,160.1220406024096
1898,3328,4b/131999,nf-4b1319995495a2475e9c909882463f56-dd26c,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS,SRR11452404,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (SRR11452404),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,8h,-,4 GB,1,2025-11-15 18:55:02.446,2025-11-15 18:55:03.000,2025-11-15 18:55:08.000,5.0,5s,-,366.8,0.1%,270.4,7900.0,270.4 MB,8 GB,99.2,1.0237,41504,78991,12.0,1.1,19,11,PYTHONNOUSERSITE=1,674.874188,128.13026299999999,803.004451,160.6008902
1899,3214,3e/3d53ea,nf-3e3d53eadf31d534c3fe86bc2a7f9393-bc31c,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,SRR11452476,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452476),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:44:14.062,2025-11-15 18:52:51.000,2025-11-15 18:55:11.000,140.0,2m 20s,-,126.4,0.5%,1200.0,8600.0,1.2 GB,8.6 GB,717.7,240.6,197339,16585,0.0,240.7,5,2,PYTHONNOUSERSITE=1,18889.518904,3508.623769,22398.142673000002,159.98673337857144
1900,3215,65/17c780,nf-6517c780809665b5c13d9ca036182f87-07ea5,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,SRR11452476,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452476),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:44:13.954,2025-11-15 18:51:17.000,2025-11-15 18:55:19.000,242.0,4m 2s,-,118.6,0.5%,1300.0,8800.0,1.3 GB,8.8 GB,841.6,430.8,307989,18641,0.0,430.9,5,3,PYTHONNOUSERSITE=1,32651.679656,6046.980275999999,38698.659932,159.91181790082646
1901,3270,d1/e97f30,nf-d1e97f309680742c8d3255c05e13f7e9-61d7d,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452473,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452473),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:46:05.758,2025-11-15 18:54:22.000,2025-11-15 18:55:26.000,64.0,1m 4s,-,153.0,0.5%,1400.0,8500.0,1.4 GB,8.5 GB,571.2,1.0,171017,80680,0.0,1.1,12,4,PYTHONNOUSERSITE=1,8635.147328,1597.804903,10232.952231,159.889878609375
1902,3239,a7/cbc3aa,nf-a7cbc3aab068e1ba3b3f6b46c98f9d5d-41801,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,SRR11452484,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452484),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/gatk4:4.5.0.0--py36hdfd78af_0,2,4h,-,4 GB,1,2025-11-15 18:44:25.659,2025-11-15 18:52:58.000,2025-11-15 18:55:24.000,146.0,2m 26s,-,132.0,0.4%,1000.0,8600.0,1 GB,8.6 GB,864.6,1.0,325390,79214,0.0,1.1,6,7,PYTHONNOUSERSITE=1,19698.845505999998,3752.659259,23451.504764999998,160.6267449657534
